Date,T,Td,Precip,Humidity,Wind,PercentCloud,City
20120131,64.0,62.0,0.21000000000000002,91.79166666666667,5.433333333333333,77.375,KHOU
20120201,73.0,66.5,0,85.75,5.970833333333334,81.20833333333333,KHOU
20120202,70.5,65.0,0.02,92.125,6.1499999999999995,92.95833333333333,KHOU
20120203,71.5,67.5,0.17,89.33333333333333,8.795833333333333,89.83333333333333,KHOU
20120204,63.0,58.0,1.2100000000000002,86.83333333333333,11.383333333333335,89.54166666666667,KHOU
20120205,50.5,42.0,0.02,67.20833333333333,14.783333333333333,88.79166666666667,KHOU
20120206,52.0,40.0,0,61.958333333333336,7.883333333333334,71.95833333333333,KHOU
20120207,57.0,45.0,0,66.45833333333333,5.4875,75.0,KHOU
20120208,56.0,42.0,0,60.625,10.624999999999998,68.70833333333333,KHOU
20120209,51.0,45.5,0.13999999999999999,70.08333333333333,6.254166666666666,82.54166666666667,KHOU
20120210,53.5,48.0,0.82,82.375,7.066666666666667,60.875,KHOU
20120211,46.5,31.0,0,51.041666666666664,13.620833333333332,34.041666666666664,KHOU
20120212,39.5,27.5,0.01,50.0,10.816666666666668,76.625,KHOU
20120213,51.5,49.5,0.8,85.91666666666667,6.675000000000001,85.5,KHOU
20120214,58.0,52.0,0,85.375,5.4375,67.75,KHOU
20120215,64.5,63.5,0.14,92.34782608695652,6.778260869565218,88.26086956521739,KHOU
20120216,62.5,59.0,0,83.75,5.616666666666668,70.5,KHOU
20120217,59.5,56.0,0.8600000000000001,85.79166666666667,8.362499999999999,87.45833333333333,KHOU
20120218,57.5,55.0,2.57,90.33333333333333,9.85,89.04166666666667,KHOU
20120219,57.0,45.0,0,69.91666666666667,8.216666666666667,65.625,KHOU
20120220,56.0,51.5,0,80.33333333333333,4.624999999999999,68.66666666666667,KHOU
20120221,64.0,58.0,0,84.04166666666667,4.233333333333333,63.666666666666664,KHOU
20120222,72.0,64.0,0,82.75,10.904166666666667,83.29166666666667,KHOU
20120223,75.5,67.0,0,83.41666666666667,15.025,89.83333333333333,KHOU
20120224,63.5,43.0,0,35.291666666666664,17.508333333333336,87.75,KHOU
20120225,51.5,31.0,0,44.916666666666664,7.158333333333334,70.95833333333333,KHOU
20120226,53.0,47.0,0,73.75,6.0,52.75,KHOU
20120227,65.0,59.0,0.01,82.83333333333333,8.458333333333332,89.83333333333333,KHOU
20120228,69.0,63.5,0,90.5,9.945833333333335,86.16666666666667,KHOU
20120229,77.5,67.0,0,81.625,9.187500000000002,80.91666666666667,KHOU
20120301,76.0,67.5,0,83.66666666666667,9.1375,84.33333333333333,KHOU
20120302,74.5,61.0,0,80.41666666666667,10.854166666666666,83.58333333333333,KHOU
20120303,58.0,36.0,0,37.333333333333336,14.737499999999999,51.166666666666664,KHOU
20120304,57.5,35.0,0,47.083333333333336,5.916666666666668,2.5416666666666665,KHOU
20120305,61.0,45.0,0,64.08333333333333,4.7625,2.5416666666666665,KHOU
20120306,63.5,55.5,0,71.45833333333333,10.033333333333333,58.833333333333336,KHOU
20120307,72.5,62.5,0,76.20833333333333,13.825000000000001,78.08333333333333,KHOU
20120308,68.5,62.5,0,82.875,13.24583333333333,92.95833333333333,KHOU
20120309,53.5,51.0,1.33,88.0,15.308333333333332,94.0,KHOU
20120310,56.5,53.5,0.74,87.75,11.862499999999999,94.0,KHOU
20120311,63.5,64.0,1.14,89.83333333333333,6.583333333333332,81.5,KHOU
20120312,68.0,63.0,0,87.41666666666667,4.333333333333333,54.791666666666664,KHOU
20120313,73.0,68.0,0,85.17391304347827,8.069565217391302,78.65217391304348,KHOU
20120314,73.5,67.5,0.02,81.41666666666667,8.595833333333333,76.45833333333333,KHOU
20120315,75.0,66.5,0,80.41666666666667,9.083333333333332,72.16666666666667,KHOU
20120316,73.5,66.0,0,79.79166666666667,8.316666666666665,72.0,KHOU
20120317,74.5,66.0,0,78.25,9.270833333333334,69.75,KHOU
20120318,76.5,68.5,0,80.58333333333333,12.629166666666668,78.375,KHOU
20120319,77.0,67.0,0,79.33333333333333,15.883333333333333,81.20833333333333,KHOU
20120320,66.5,62.0,0.68,82.875,11.945833333333335,87.75,KHOU
20120321,63.5,48.0,0.060000000000000005,61.541666666666664,7.979166666666667,56.833333333333336,KHOU
20120322,69.0,53.5,0,65.45833333333333,8.270833333333334,2.5416666666666665,KHOU
20120323,69.0,54.0,0.01,68.70833333333333,3.8541666666666665,6.958333333333333,KHOU
20120324,70.5,56.5,0,71.875,3.329166666666666,16.083333333333332,KHOU
20120325,72.5,61.5,0,71.29166666666667,3.3250000000000006,22.333333333333332,KHOU
20120326,72.0,58.5,0,64.08333333333333,3.179166666666666,12.0,KHOU
20120327,71.0,61.0,0,72.54166666666667,6.3875,43.666666666666664,KHOU
20120328,70.0,63.5,0,78.33333333333333,5.766666666666667,57.083333333333336,KHOU
20120329,71.0,66.5,0.25,87.54166666666667,3.6166666666666667,83.58333333333333,KHOU
20120330,74.0,66.5,0,82.20833333333333,5.2458333333333345,81.91666666666667,KHOU
20120331,75.5,67.0,0.01,82.625,6.354166666666668,54.333333333333336,KHOU
20120401,77.5,68.5,0,80.54166666666667,7.545833333333333,53.208333333333336,KHOU
20120402,73.0,66.0,0.09,81.5,8.795833333333334,82.54166666666667,KHOU
20120403,78.5,72.0,0,81.41666666666667,9.845833333333335,73.625,KHOU
20120404,75.0,68.5,0.21000000000000002,86.95833333333333,4.999999999999999,71.41666666666667,KHOU
20120405,75.5,61.5,0.01,70.875,5.7749999999999995,23.25,KHOU
20120406,72.5,57.5,0,61.041666666666664,6.833333333333331,43.75,KHOU
20120407,72.0,53.0,0,69.17391304347827,5.5782608695652165,35.82608695652174,KHOU
20120408,73.0,61.0,0,69.125,3.1749999999999994,42.791666666666664,KHOU
20120409,74.0,62.0,0,69.375,2.941666666666666,57.458333333333336,KHOU
20120410,73.0,59.5,0,68.91666666666667,4.2875000000000005,44.0,KHOU
20120411,75.0,62.0,0,71.41666666666667,4.2333333333333325,28.333333333333332,KHOU
20120412,74.0,64.0,0.01,74.54166666666667,7.166666666666667,36.166666666666664,KHOU
20120413,74.5,66.0,0,73.0,9.133333333333335,48.166666666666664,KHOU
20120414,79.5,68.0,0,72.66666666666667,13.924999999999999,69.33333333333333,KHOU
20120415,80.0,70.5,0.01,76.58333333333333,14.008333333333333,82.25,KHOU
20120416,67.0,66.0,0.41000000000000003,85.04166666666667,9.6,91.91666666666667,KHOU
20120417,72.5,59.5,0.06,70.41666666666667,9.991666666666664,48.0,KHOU
20120418,68.5,46.5,0,55.583333333333336,4.479166666666666,2.0,KHOU
20120419,68.5,56.5,0,67.375,4.670833333333333,23.916666666666668,KHOU
20120420,69.0,59.5,0.5900000000000001,78.08333333333333,7.491666666666667,74.95833333333333,KHOU
20120421,65.0,45.5,0,51.0,14.975000000000003,18.25,KHOU
20120422,69.0,47.5,0,44.5,6.583333333333333,2.0,KHOU
20120423,66.5,43.5,0,39.458333333333336,9.950000000000001,15.625,KHOU
20120424,67.5,55.0,0,66.875,6.104166666666668,5.791666666666667,KHOU
20120425,77.0,63.5,0,72.04166666666667,10.7125,24.083333333333332,KHOU
20120426,79.0,67.0,0,74.54166666666667,11.241666666666667,58.833333333333336,KHOU
20120427,78.0,66.5,0,74.04166666666667,12.387500000000001,72.58333333333333,KHOU
20120428,79.0,66.5,0,72.29166666666667,10.666666666666666,56.708333333333336,KHOU
20120429,78.5,69.0,0,74.95833333333333,10.274999999999999,67.66666666666667,KHOU
20120430,79.0,69.5,0,74.45833333333333,9.5125,71.54166666666667,KHOU
20120501,78.5,67.0,0,75.66666666666667,6.6000000000000005,56.625,KHOU
20120502,79.5,69.0,0,74.70833333333333,5.1499999999999995,33.541666666666664,KHOU
20120503,80.0,69.5,0.01,75.58333333333333,6.3500000000000005,46.333333333333336,KHOU
20120504,79.5,70.5,0,76.5,6.545833333333334,46.208333333333336,KHOU
20120505,80.5,71.0,0,77.375,8.120833333333334,52.083333333333336,KHOU
20120506,80.5,69.5,0,75.375,6.587500000000001,68.29166666666667,KHOU
20120507,79.5,70.0,0,76.20833333333333,5.579166666666667,44.5,KHOU
20120508,77.5,66.0,0.45,68.83333333333333,8.025,69.45833333333333,KHOU
20120509,77.0,64.5,0,66.75,5.733333333333332,56.708333333333336,KHOU
20120510,74.0,64.0,0,66.45833333333333,9.658333333333331,63.0,KHOU
20120511,75.0,67.0,3.3900000000000006,78.375,8.795833333333333,79.58333333333333,KHOU
20120512,76.0,65.0,2.8899999999999997,73.58333333333333,6.870833333333334,71.125,KHOU
20120513,75.0,61.5,0,19.0,7.545833333333334,43.375,KHOU
20120514,75.0,61.0,0.26,68.08333333333333,2.5041666666666664,35.458333333333336,KHOU
20120515,69.5,64.5,0.04,80.625,7.341666666666668,77.83333333333333,KHOU
20120516,74.0,60.5,0.01,64.08333333333333,3.1833333333333336,61.75,KHOU
20120517,77.0,63.5,0,63.916666666666664,3.799999999999999,12.916666666666666,KHOU
20120518,76.5,63.0,0.01,66.29166666666667,5.237499999999999,9.25,KHOU
20120519,75.0,64.0,0,67.25,6.0125,11.041666666666666,KHOU
20120520,77.0,62.5,0,63.666666666666664,4.862499999999999,23.291666666666668,KHOU
20120521,81.5,63.5,0,58.708333333333336,4.429166666666666,36.541666666666664,KHOU
20120522,82.5,63.5,0,59.5,7.208333333333332,9.958333333333334,KHOU
20120523,81.0,67.5,0,70.375,8.895833333333334,19.083333333333332,KHOU
20120524,82.5,69.5,0,71.08333333333333,12.104166666666666,37.666666666666664,KHOU
20120525,84.5,71.5,0,72.16666666666667,10.854166666666664,56.416666666666664,KHOU
20120526,83.0,69.5,0,71.54166666666667,6.541666666666667,50.333333333333336,KHOU
20120527,81.0,70.0,0,70.66666666666667,6.525000000000001,32.25,KHOU
20120528,82.0,67.5,0,69.45833333333333,7.0666666666666655,21.083333333333332,KHOU
20120529,83.5,70.5,0,70.0,7.254166666666666,25.416666666666668,KHOU
20120530,84.0,71.0,0,72.45833333333333,5.916666666666667,20.0,KHOU
20120531,82.0,69.0,0.4,73.125,5.245833333333333,45.958333333333336,KHOU
20120601,82.0,60.5,0,54.541666666666664,5.1499999999999995,7.458333333333333,KHOU
20120602,81.0,70.5,0,71.66666666666667,6.437500000000001,37.208333333333336,KHOU
20120603,83.5,72.0,0,73.16666666666667,8.504166666666668,58.083333333333336,KHOU
20120604,86.0,71.5,0,73.0,7.070833333333334,67.66666666666667,KHOU
20120605,85.0,70.5,0,70.29166666666667,4.433333333333333,53.0,KHOU
20120606,86.5,69.5,0,69.29166666666667,4.1375,42.25,KHOU
20120607,83.0,68.5,1.3099999999999998,65.08333333333333,7.887499999999999,54.166666666666664,KHOU
20120608,82.0,70.5,0,75.91666666666667,7.833333333333335,63.083333333333336,KHOU
20120609,81.5,70.0,0,72.08333333333333,5.291666666666665,50.791666666666664,KHOU
20120610,84.0,73.0,0,73.29166666666667,6.0125,34.875,KHOU
20120611,88.5,75.5,0,74.875,9.941666666666666,32.791666666666664,KHOU
20120612,82.0,70.5,0,71.45833333333333,8.266666666666667,66.45833333333333,KHOU
20120613,80.5,70.0,0,72.83333333333333,6.1499999999999995,58.875,KHOU
20120614,84.5,72.0,0,71.91666666666667,7.783333333333332,41.5,KHOU
20120615,84.0,71.0,0,69.125,6.200000000000002,45.708333333333336,KHOU
20120616,80.0,70.5,0.01,71.75,4.804166666666666,59.166666666666664,KHOU
20120617,81.5,67.0,0,61.791666666666664,4.612500000000001,29.083333333333332,KHOU
20120618,79.5,70.0,0,71.79166666666667,6.112500000000001,61.333333333333336,KHOU
20120619,78.5,72.0,0.46,80.33333333333333,5.679166666666667,68.66666666666667,KHOU
20120620,79.5,72.0,0.04,72.54166666666667,7.683333333333334,55.666666666666664,KHOU
20120621,81.5,68.5,0,66.45833333333333,5.770833333333333,52.875,KHOU
20120622,84.0,67.0,0,58.958333333333336,7.016666666666667,28.583333333333332,KHOU
20120623,84.5,69.5,0,59.416666666666664,6.25,19.833333333333332,KHOU
20120624,88.0,68.5,0,56.083333333333336,4.8999999999999995,12.166666666666666,KHOU
20120625,89.5,68.5,0,49.041666666666664,7.116666666666666,36.458333333333336,KHOU
20120626,92.0,69.5,0,50.833333333333336,4.329166666666667,49.291666666666664,KHOU
20120627,89.5,70.0,0,59.291666666666664,5.0,27.458333333333332,KHOU
20120628,86.0,74.0,0,73.20833333333333,5.199999999999999,37.916666666666664,KHOU
20120629,83.5,74.0,0.13,76.08333333333333,4.433333333333333,50.166666666666664,KHOU
20120630,78.0,73.0,0.76,80.78260869565217,3.5217391304347827,82.04347826086956,KHOU
20120701,79.5,69.5,0.28,83.29166666666667,3.129166666666666,70.625,KHOU
20120702,82.5,73.0,0.01,73.20833333333333,5.349999999999999,61.583333333333336,KHOU
20120703,83.5,73.5,0,74.45833333333333,4.187499999999999,55.666666666666664,KHOU
20120704,83.0,72.5,0,72.70833333333333,5.633333333333334,30.458333333333332,KHOU
20120705,83.0,72.5,0,71.16666666666667,5.4375,25.291666666666668,KHOU
20120706,84.5,71.5,0,69.79166666666667,4.374999999999999,31.791666666666668,KHOU
20120707,85.5,71.0,0,68.625,4.1875,65.41666666666667,KHOU
20120708,79.5,73.5,0.32,82.20833333333333,3.2791666666666663,83.58333333333333,KHOU
20120709,82.0,74.0,0.43,84.04166666666667,3.8541666666666656,82.54166666666667,KHOU
20120710,79.0,73.0,1.19,87.5,5.5375000000000005,81.20833333333333,KHOU
20120711,78.0,71.5,0.09999999999999999,85.20833333333333,6.204166666666667,86.70833333333333,KHOU
20120712,76.5,72.5,1.44,87.20833333333333,4.7125,81.95833333333333,KHOU
20120713,77.0,72.5,0.060000000000000005,87.5,2.75,66.75,KHOU
20120714,80.5,73.5,0,79.75,2.9374999999999996,58.208333333333336,KHOU
20120715,79.5,73.5,0.01,80.375,3.8583333333333325,44.0,KHOU
20120716,82.0,73.5,0.12,79.29166666666667,3.216666666666667,36.833333333333336,KHOU
20120717,83.0,73.5,0.03,81.125,3.1749999999999994,40.291666666666664,KHOU
20120718,82.5,75.0,0.03,76.25,3.899999999999999,32.708333333333336,KHOU
20120719,84.0,75.0,0,76.75,5.433333333333334,32.291666666666664,KHOU
20120720,86.5,73.5,0,69.20833333333333,7.8791666666666655,43.916666666666664,KHOU
20120721,86.5,73.5,0,71.375,8.358333333333333,57.416666666666664,KHOU
20120722,84.0,69.5,0,70.33333333333333,5.479166666666667,62.208333333333336,KHOU
20120723,82.0,73.0,0.39,77.66666666666667,3.516666666666666,59.375,KHOU
20120724,82.5,75.5,0.15000000000000002,79.875,3.9999999999999996,35.0,KHOU
20120725,84.0,76.0,0.64,78.20833333333333,5.916666666666668,36.708333333333336,KHOU
20120726,86.5,72.5,0,72.70833333333333,7.450000000000002,43.333333333333336,KHOU
20120727,85.0,73.5,0,72.54166666666667,5.908333333333334,27.916666666666668,KHOU
20120728,87.0,72.5,0,68.79166666666667,5.487500000000001,42.125,KHOU
20120729,87.0,73.5,0,70.125,6.016666666666666,55.125,KHOU
20120730,87.0,72.0,0,69.625,5.675000000000001,29.291666666666668,KHOU
20120731,88.0,73.5,0,69.66666666666667,6.6916666666666655,45.833333333333336,KHOU
20120801,87.5,73.0,0,69.875,6.5874999999999995,22.0,KHOU
20120802,87.0,74.5,0,71.16666666666667,7.258333333333334,24.333333333333332,KHOU
20120803,88.5,74.0,0,69.95833333333333,6.691666666666667,25.375,KHOU
20120804,87.0,74.0,0.01,70.125,4.949999999999999,49.416666666666664,KHOU
20120805,85.0,74.5,0.29000000000000004,80.70833333333333,2.158333333333333,56.208333333333336,KHOU
20120806,86.0,74.0,0,73.125,3.7624999999999993,54.791666666666664,KHOU
20120807,86.5,72.5,0,68.95833333333333,3.8958333333333326,42.541666666666664,KHOU
20120808,85.5,74.5,0.08,75.375,2.891666666666667,34.458333333333336,KHOU
20120809,87.0,73.5,0,71.04166666666667,5.958333333333332,26.583333333333332,KHOU
20120810,88.5,74.5,0,71.08333333333333,7.783333333333334,33.916666666666664,KHOU
20120811,88.0,75.5,0.09,73.20833333333333,5.245833333333334,47.083333333333336,KHOU
20120812,87.0,73.5,0.01,73.0,6.145833333333335,28.333333333333332,KHOU
20120813,89.0,73.5,0,68.83333333333333,6.929166666666666,45.291666666666664,KHOU
20120814,89.0,74.0,0,70.16666666666667,8.116666666666667,22.625,KHOU
20120815,88.5,73.0,0,69.66666666666667,7.641666666666667,23.375,KHOU
20120816,88.0,75.0,0,71.5,5.9624999999999995,25.666666666666668,KHOU
20120817,87.5,73.5,0,71.41666666666667,5.775000000000001,49.833333333333336,KHOU
20120818,83.5,72.5,0.09999999999999999,77.16666666666667,5.866666666666667,68.70833333333333,KHOU
20120819,81.5,72.5,1.6800000000000004,81.58333333333333,4.329166666666667,72.125,KHOU
20120820,85.5,67.0,0,65.75,4.3791666666666655,22.0,KHOU
20120821,81.5,69.5,0,66.0,5.8625,49.958333333333336,KHOU
20120822,83.0,70.0,0,65.70833333333333,7.841666666666668,48.916666666666664,KHOU
20120823,82.0,72.5,0,73.45833333333333,5.2875000000000005,51.666666666666664,KHOU
20120824,81.5,73.0,0.11,79.25,5.716666666666668,58.458333333333336,KHOU
20120825,83.0,74.0,0.65,81.1304347826087,5.369565217391305,59.26086956521739,KHOU
20120826,83.5,70.0,0.03,74.04166666666667,3.9041666666666663,36.916666666666664,KHOU
20120827,85.0,69.0,0,64.25,3.2291666666666665,38.541666666666664,KHOU
20120828,87.5,69.0,0,56.291666666666664,8.849999999999998,56.416666666666664,KHOU
20120829,89.0,66.5,0,48.869565217391305,13.421739130434782,49.95652173913044,KHOU
20120830,88.5,69.5,0,51.041666666666664,9.079166666666666,34.125,KHOU
20120831,88.5,75.5,0,74.20833333333333,8.941666666666668,42.041666666666664,KHOU
20120901,83.5,76.0,1.1300000000000001,86.29166666666667,5.733333333333333,61.083333333333336,KHOU
20120902,86.0,74.0,0,74.79166666666667,6.5874999999999995,32.875,KHOU
20120903,86.5,74.0,0,74.125,6.820833333333334,23.833333333333332,KHOU
20120904,87.0,73.5,0,73.20833333333333,6.641666666666667,23.666666666666668,KHOU
20120905,86.5,73.5,0,72.91666666666667,5.104166666666666,23.125,KHOU
20120906,86.0,72.0,0,72.83333333333333,4.820833333333333,25.5,KHOU
20120907,86.0,72.5,0,74.0,4.766666666666666,15.625,KHOU
20120908,78.0,70.0,0,74.0,8.795833333333334,50.958333333333336,KHOU
20120909,77.5,59.5,0,59.0,5.579166666666666,34.833333333333336,KHOU
20120910,75.5,59.0,0,58.75,4.333333333333333,29.125,KHOU
20120911,77.0,67.0,0,69.17391304347827,6.373913043478262,31.391304347826086,KHOU
20120912,79.5,72.5,0.15,81.125,4.574999999999998,46.25,KHOU
20120913,77.0,71.5,0,82.45833333333333,5.675,52.125,KHOU
20120914,80.0,71.0,0.76,81.375,5.641666666666667,65.45833333333333,KHOU
20120915,79.5,70.0,0.6699999999999999,82.08333333333333,5.4875,70.5,KHOU
20120916,79.5,67.5,0,77.54166666666667,4.954166666666667,72.875,KHOU
20120917,76.5,67.0,0.29000000000000004,82.04166666666667,7.583333333333332,65.04166666666667,KHOU
20120918,78.5,65.0,0,68.58333333333333,6.2,37.708333333333336,KHOU
20120919,75.0,57.5,0,61.416666666666664,7.166666666666668,23.041666666666668,KHOU
20120920,73.5,56.5,0,59.5,3.658333333333333,3.625,KHOU
20120921,73.5,63.5,0,68.45833333333333,3.179166666666666,7.791666666666667,KHOU
20120922,80.0,69.5,0,75.70833333333333,3.712499999999999,15.625,KHOU
20120923,80.0,68.0,0.01,46.95652173913044,3.1791666666666667,16.0,KHOU
20120924,80.0,69.5,0,79.75,4.229166666666665,16.541666666666668,KHOU
20120925,80.0,69.0,0,75.5,6.633333333333334,21.083333333333332,KHOU
20120926,81.0,69.5,0,75.25,5.620833333333334,35.875,KHOU
20120927,79.0,71.0,0,76.79166666666667,4.479166666666667,65.83333333333333,KHOU
20120928,82.0,73.0,0.04,89.79166666666667,2.8333333333333335,67.95833333333333,KHOU
20120929,76.5,71.0,0.9000000000000001,53.04545454545455,7.066666666666667,88.79166666666667,KHOU
20120930,70.5,65.0,0,90.70833333333333,14.454166666666666,90.875,KHOU
20121001,71.5,53.5,0,60.333333333333336,10.041666666666666,22.583333333333332,KHOU
20121002,72.0,54.5,0,61.833333333333336,5.004166666666666,29.0,KHOU
20121003,72.0,59.0,0,70.73913043478261,4.169565217391304,14.304347826086957,KHOU
20121004,75.5,64.0,0,72.0,6.445833333333334,10.541666666666666,KHOU
20121005,77.0,66.5,0,75.54166666666667,5.775000000000001,13.458333333333334,KHOU
20121006,73.5,63.5,0,78.83333333333333,5.6625000000000005,42.583333333333336,KHOU
20121007,61.0,51.0,0,68.54166666666667,13.9125,82.70833333333333,KHOU
20121008,62.5,49.5,0,68.16666666666667,6.875,59.458333333333336,KHOU
20121009,70.5,60.5,0,76.08333333333333,6.966666666666668,63.541666666666664,KHOU
20121010,77.5,69.0,0,84.91666666666667,4.904166666666667,26.333333333333332,KHOU
20121011,79.0,68.5,0,77.29166666666667,6.729166666666667,57.166666666666664,KHOU
20121012,79.5,68.0,0,77.95833333333333,5.816666666666666,33.0,KHOU
20121013,78.5,70.5,0,80.75,8.795833333333334,44.916666666666664,KHOU
20121014,78.0,70.0,0,20.304347826086957,6.204166666666667,58.333333333333336,KHOU
20121015,71.5,58.0,0,60.166666666666664,5.4375,70.79166666666667,KHOU
20121016,68.5,58.5,0.7000000000000001,78.95833333333333,4.045833333333333,70.70833333333333,KHOU
